dataset,model,layer,target,subject,pearsonr,pearsonr_nc,ev,ev_nc,enc_rsa,enc_cka
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-01,0.3429383721639161,0.5411092639116871,0.09617206418794838,0.25005726710404114,0.10953213609519903,0.034723465457587296
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-02,0.27099525826096993,0.3915854131320274,-0.15080623026888895,0.034226281256676545,0.2775930233846566,0.1318993749865459
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-03,0.4017988315188614,0.5196835646299953,0.021280410538603526,0.1753524776107378,0.2473699966028804,0.2608286072964231
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-04,0.39240793623166315,0.5335959238905523,0.09956310146564021,0.1953259649359858,0.14067075766592718,0.047092600987970294
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-05,0.3187975932086929,0.42005106306249546,0.06781808187462608,0.13237081966160996,0.2672303171048144,0.14939774842643155
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-06,0.44440882396122017,0.5416520552464984,0.16806193447158677,0.24253567135858986,0.45349602687721713,0.38369652778979707
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-07,0.3937244886282616,0.5247816775366053,0.10612093562639474,0.1892966420106372,0.4241528939280685,0.35063530459900283
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-08,0.35305549540387177,0.4503107598310721,0.040647619979983125,0.12270114111900617,0.25226523721916033,0.1967791684600909
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-09,0.32190565666600884,0.49749741739301656,0.03590794069473287,0.13425589718287398,0.1705660852940576,0.13019403660877912
EEG2,ResNet,features/layer3-20,middle_200_500ms,sub-10,0.5113917736804672,0.658732859938001,0.18707638609175975,0.3010121959306517,0.5013710840225831,0.44417749585352223
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-01,0.06367107238512859,0.17464786613122146,-0.06416597209403288,0.01665429455688964,-0.001993047963950666,-0.006207514676253088
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-02,0.07433515938541624,0.18875984478190755,-0.49203353533024524,0.0,-0.033120832479244855,0.009037666889967561
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-03,0.12041136065821569,0.26949425383046016,-0.11061513497640652,0.028181221574775102,0.05853471483688496,0.009549164852342055
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-04,0.13263160573995977,0.33614080356608134,-0.04493516614415599,0.06760011238593928,0.00841989807368145,-0.005458663365569398
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-05,0.2563953458456312,0.5865239432905658,-0.004355331419012705,0.17509866937872792,0.03994373221259961,0.0578778238710661
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-06,0.2560032660167308,0.5929238494952437,0.02976505626923723,0.22514281134702863,0.11192115539024775,0.06474999334865046
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-07,0.1388773459094446,0.36909953988579713,-0.04022473263964913,0.08990826934726026,0.018031772293303116,0.02808523715291398
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-08,0.12884894098531738,0.3190530395482712,-0.18229880501787774,0.011549738026498143,0.016110326543019825,0.016179579447677953
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-09,0.13316415088331693,0.32513063938132086,-0.0689242199591382,0.04836202739234198,0.12615129270483255,0.015536239511542734
EEG2,ResNet,features/layer3-20,late_500_800ms,sub-10,0.2578459348102073,0.584386536517347,-0.029357540752362788,0.13932483389381883,0.1731370986110863,0.08921595459974063
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-01,0.495833554928475,0.6783029002792055,0.2132125003070028,0.4047764678632895,0.146514001942191,0.09645911522073071
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-02,0.44893809152095604,0.6525875795282596,0.10530611547943414,0.2315701979594447,0.32856016183063586,0.33823464497191535
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-03,0.5670118900160278,0.6940755421482603,0.22054233116089644,0.388611004858728,0.576588512531866,0.5531311349656672
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-04,0.5316074653675387,0.6822774623838926,0.22478814552090004,0.37482116575876173,0.18499525473855544,0.1449757209788117
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-05,0.5483711052249628,0.6581935610585143,0.31309338831942196,0.44019008450934693,0.6658144698216096,0.655921067543578
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-06,0.5902759771148023,0.7406455676941428,0.31805340446118646,0.47434601559666184,0.5793295785917616,0.5334527499062551
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-07,0.5436242046230931,0.6576143461340921,0.30342302918586594,0.45754409015551645,0.6774110779803008,0.7184941691339359
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-08,0.5608932979180227,0.6556524644843787,0.2774118508730249,0.3836082090760959,0.45980528009636384,0.45433956451213736
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-09,0.5361289140272203,0.764641402621059,0.17696970936494996,0.36075844900500836,0.4864904822612037,0.3736821479916095
EEG2,ResNet,features/layer3-25,early_0_200ms,sub-10,0.5157716811347992,0.6376375483528225,0.2346109256117834,0.36621343779267185,0.4985333465738852,0.42209066689059577
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-01,0.3578378493119916,0.5626023796584494,0.10658801655514417,0.2705801176654157,0.11589416477177607,0.03544334966664299
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-02,0.2812819721349782,0.40671580431939175,-0.14452887628475788,0.03594348322575849,0.2869114610817703,0.14414061251187318
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-03,0.4182292137689688,0.5416414877844715,0.038264459819559185,0.19713562348740643,0.25565127040310764,0.286754085026177
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-04,0.39621189899672876,0.533668351958043,0.1043282218983707,0.1966182172058332,0.1413525259697791,0.049755329645491134
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-05,0.32482961054180554,0.4272158909944347,0.0728649719231883,0.13999417854540816,0.2812828634383666,0.1559152970709207
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-06,0.4471328601869687,0.5439263383109667,0.168305253736218,0.24243856740621078,0.47041761564334256,0.40157171630164945
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-07,0.40612907166010387,0.5413947537898042,0.11684311059383748,0.20516181895380722,0.44245904831560834,0.37361299321924246
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-08,0.37117338079397694,0.4742806395606701,0.05886272554102264,0.14042810650014595,0.27068944983632837,0.21166522230586593
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-09,0.3318749953077112,0.512778854993427,0.04160406319560399,0.14458775842201665,0.1836684690698007,0.13585914478168723
EEG2,ResNet,features/layer3-25,middle_200_500ms,sub-10,0.5195491871295411,0.669649636215501,0.19785211238450093,0.3147080567790312,0.5137347529287204,0.4447589827318578
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-01,0.06482419529437362,0.17832209174209385,-0.061077368816023665,0.010848020353394253,-0.013847746682145627,-0.0038974283124515196
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-02,0.07407515035695082,0.19180036949770157,-0.4967405090769652,0.0,-0.036879759972294895,0.007845758754835053
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-03,0.132582807151342,0.29710754238941917,-0.1033112316139054,0.03938981596144614,0.07450013596613059,0.014101342391505917
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-04,0.14369274510657679,0.3657316029678159,-0.03679564955670919,0.0828548427070878,0.011700937718674514,-0.004486616315071914
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-05,0.26068613462697776,0.5974587832762771,-0.001396082090005469,0.18757557412846143,0.04679824478713928,0.053094692475092915
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-06,0.2614646582163,0.6049448323068849,0.03336999720251836,0.23589339337342927,0.08394789396574588,0.07111661000301933
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-07,0.13593436754188587,0.36352414671561695,-0.0403242375729025,0.0842171564380541,0.008693343276697307,0.02667577794422481
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-08,0.13565470732746654,0.33515294088788006,-0.1788082845128048,0.015104143718300319,0.031095840369850976,0.022433450381930668
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-09,0.15556087690234371,0.37875571109243156,-0.058246004199447386,0.05750686819878476,0.12848094384764036,0.02353249904977925
EEG2,ResNet,features/layer3-25,late_500_800ms,sub-10,0.28120268922075164,0.6386851458077765,-0.012608719896624612,0.18196613823191646,0.17071539634959682,0.10846677760712892
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-01,0.4965467567363658,0.6783659084921124,0.21125552677845344,0.3985083786546782,0.14577902540060755,0.09564171386801085
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-02,0.4462715201931576,0.6498449244213249,0.09920583168264559,0.2211828190411955,0.32116744590344365,0.3286695705486232
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-03,0.5634621279575355,0.6889695232668113,0.21562237644366558,0.38363815940797447,0.571423124969475,0.5457189607223154
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-04,0.5252266668430753,0.6740666936463958,0.21993891985894767,0.3684357564381321,0.18330369823762682,0.144103831509453
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-05,0.5628232058983086,0.6786883488385366,0.32475420693568113,0.4517954696386818,0.660166713385279,0.6545790959518598
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-06,0.5922239576482653,0.7444438840116256,0.3234524418694746,0.4801056831500959,0.5817059791815252,0.5398441480674117
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-07,0.5443948564115363,0.6582536352436652,0.3011062652116416,0.4519091597421805,0.6678761301782687,0.7218284662162757
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-08,0.5533189549135796,0.6464406338958855,0.2693675655024382,0.375463714318792,0.4561441532951072,0.4428525365247338
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-09,0.5296266748806662,0.7553289787664433,0.169461799186947,0.34512681479805596,0.4817284628920208,0.37028142566250766
EEG2,ResNet,features/layer3-30,early_0_200ms,sub-10,0.5136025368118565,0.6343473560714938,0.23203797409954285,0.3623851076195218,0.49922244383384135,0.42759241904240963
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-01,0.3669372618039296,0.5796440265489319,0.1139703677319962,0.2896601455815204,0.11883751010511592,0.03808356261519797
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-02,0.2816023601954554,0.4074116049188593,-0.1457639198884035,0.03619700237794802,0.28403779706344046,0.14236714474587833
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-03,0.4128777533403696,0.5344253090104283,0.034858078249444126,0.1911424648148731,0.24019403932465808,0.28027417487674766
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-04,0.3882774568466922,0.5233214211552253,0.09653003974009591,0.18463515166248312,0.13290282922716487,0.049461802734484125
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-05,0.3278326290129073,0.43252910706474673,0.07755765263171308,0.14525466266954576,0.26760981299231634,0.15686574145965282
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-06,0.44715741838562684,0.5441375043981234,0.17471886724395025,0.25172324394847345,0.4678645452248622,0.4086639220923282
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-07,0.4099382439473998,0.546889964534142,0.12202894781192483,0.2095365083576193,0.44993826717509305,0.37431031140281157
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-08,0.357553348839998,0.4543358522520068,0.04623789299644966,0.12832626776008146,0.26936993116696606,0.20314900952388834
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-09,0.350807068094832,0.5440556269577533,0.053014032227929136,0.16881842548655376,0.1951027183586608,0.14727360107447401
EEG2,ResNet,features/layer3-30,middle_200_500ms,sub-10,0.528055945325183,0.6805010438351844,0.2074700599602155,0.33031238703755234,0.5305909579795597,0.4632196364220166
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-01,0.06295846991634878,0.17196650614189662,-0.06158970668267132,0.011225197468466274,-0.0076835614659371545,-0.005671035619163755
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-02,0.07050772301385956,0.18446449978336063,-0.5059133642711127,0.0,-0.03474128572299537,0.009210944360711789
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-03,0.14497297183032218,0.3263630064661298,-0.09805189263786417,0.04285213978778295,0.07783673615735949,0.01622475363438743
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-04,0.1627289038641424,0.4166346770028575,-0.025571234216671786,0.09739284351989697,0.011712327219425236,-0.001844458762735532
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-05,0.26260252257072747,0.6022656339989512,0.0004698280492050312,0.19488214463850592,0.025599874095032303,0.058370578401046855
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-06,0.2676130714747199,0.6179345178194452,0.036755376173304675,0.2504423997831254,0.07113039152118954,0.07703759513087328
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-07,0.13134634243096951,0.3516627345650824,-0.04176621218318089,0.08043333504395946,0.020684627754263867,0.023778994741149844
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-08,0.129904503953408,0.3221651742673668,-0.1826906941077436,0.01538740611356244,0.023069241453229368,0.021952469320328842
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-09,0.16737598400994466,0.4076279909962171,-0.05039865638236956,0.07432234588287728,0.15341307984341293,0.031891630960410845
EEG2,ResNet,features/layer3-30,late_500_800ms,sub-10,0.27873904774455766,0.6327869384140827,-0.014653678762839163,0.1758589261027052,0.18011001833137166,0.10657754781068857
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-01,0.49340026660749087,0.6743126921981657,0.21707390044288472,0.4062098135408468,0.1678974427975791,0.09562956134452555
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-02,0.4405737286859022,0.6437671779188001,0.11715568836047513,0.2425537430018251,0.3272917129087656,0.3231764058858169
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-03,0.5601845448258053,0.6827263930987715,0.2316216814810013,0.4032666799524749,0.5964669717291404,0.5893850153277457
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-04,0.5311496242740085,0.6838612975706836,0.24047149594452305,0.40356425679296876,0.21941350281651542,0.16167456466972416
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-05,0.5621110347627094,0.6746056135098291,0.3341715731354501,0.4736528341781539,0.690369765513809,0.7038690133398968
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-06,0.5913279432976176,0.7441742950118738,0.3213582564464204,0.4817401874881714,0.5596394439327296,0.49931173089949316
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-07,0.5490272490178706,0.6702871091786458,0.31638200011372647,0.4866494464384039,0.7224392552627713,0.7495798036621023
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-08,0.5356518334367626,0.6252025022917224,0.24821258849473754,0.3555051205317911,0.4357488612806466,0.40647599558808645
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-09,0.5664931529315577,0.8115398721985094,0.22336832334694892,0.44252470841785035,0.48048127306332644,0.4187248596397512
EEG2,ResNet,features/layer3-5,early_0_200ms,sub-10,0.4993584628699248,0.6187354144361227,0.21892506257775035,0.3408943577436774,0.5021351646351361,0.3988260621241868
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-01,0.3069985265290324,0.4815513120280017,0.06955440997462531,0.18705210217857485,0.0953158133274875,0.0319151228882281
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-02,0.23308919529474287,0.33151784279348356,-0.16359080652876484,0.023838554793898736,0.19107199883997814,0.10340863428995653
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-03,0.3746322960532781,0.48852604326656635,0.007430715290438373,0.140124844559744,0.2123591115687965,0.23057250507390806
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-04,0.2895899537999845,0.3915671308064069,0.03091477010161095,0.08444268421687955,0.11536670517708074,0.028911795084680343
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-05,0.3018729899808131,0.40675890510671864,0.07578823972229594,0.12867713086491545,0.19604962870834913,0.129160289369631
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-06,0.3828363918602171,0.466815860551552,0.1239444637693933,0.18129033685872561,0.3509396074089923,0.3023981138838893
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-07,0.33850385718114695,0.451218382847318,0.05120985279402165,0.12284780833399261,0.34660544043738906,0.2345454015507511
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-08,0.3214491835886466,0.4085567383174855,0.041742988344313704,0.11248279314117529,0.19671057288748484,0.19353787781345386
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-09,0.26771134536341573,0.4080856514601584,0.010098164598060918,0.08654250811809666,0.10923788932666588,0.0958381595817799
EEG2,ResNet,features/layer3-5,middle_200_500ms,sub-10,0.4428079185858667,0.5723965775050555,0.11638959610927313,0.2034684727860601,0.3897123016891577,0.33709222985713977
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-01,0.015425199959649064,0.07609377187919537,-0.0934721336872209,0.00609948045047613,-0.007782155831918981,-0.004575638757802717
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-02,0.05330415915819764,0.14143055341397145,-0.5135498073566092,0.0,0.008706583604781947,0.001546746251087659
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-03,0.09932473420945026,0.22318891674837188,-0.12433974133583275,0.01857039788287658,0.05790250779721946,0.003941007661667872
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-04,0.07768128553278154,0.22242091865657918,-0.08851662584537671,0.025535101331182142,0.005867765254489985,-0.002130389225414577
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-05,0.22554732716486017,0.5156133551112926,-0.018791540761215475,0.1253335202637088,0.04989181665922186,0.04061802530956312
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-06,0.2614483831493502,0.6050540149600634,0.031050071988050435,0.2401964681546254,0.053333327504334775,0.0651633850991082
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-07,0.10676913155990825,0.2892213173489479,-0.05682207811872956,0.05228825979453419,0.04397148875599844,0.008770196903790972
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-08,0.09886003016476386,0.2490265709865562,-0.19623095349070957,0.010340699691348309,-0.02374626584458246,0.009953594963732888
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-09,0.09435915406954563,0.25230138253392587,-0.08847809619435626,0.0251376120664151,0.10887835256516402,0.010720190122469058
EEG2,ResNet,features/layer3-5,late_500_800ms,sub-10,0.23333735006075276,0.5282011678549559,-0.05671036079043557,0.11934151579022878,0.1556937753622924,0.08197267440309457
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-01,0.4542274082354507,0.6176612708253483,0.17554771216332193,0.32762616687394464,0.1361125435861715,0.08727677702646149
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-02,0.4141627525497557,0.6008361520000555,0.08073103165018618,0.20058073503894508,0.29284626613429265,0.30272844953026584
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-03,0.5086063582503533,0.625805769275776,0.15106796042984938,0.3014430629791269,0.5163942066470131,0.4754199542035311
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-04,0.4488719168517545,0.5762205823208288,0.1634278361800417,0.28217325673988014,0.15756118885270873,0.09628146659415054
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-05,0.5161247477957577,0.6288190054536266,0.27194272429133215,0.37714795562352954,0.5901233840274648,0.563114336771899
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-06,0.539212011295159,0.6870547785938916,0.2642679423661811,0.391466677002165,0.47735572082317324,0.46761711737542105
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-07,0.4830674863609522,0.5830338990448575,0.22928770464655565,0.35926729516217343,0.5914763289351962,0.6212339260837806
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-08,0.5014377198680138,0.5910556227167263,0.20844035298975647,0.30008781902788007,0.40017472768801926,0.35923119024021405
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-09,0.4825621584491156,0.6928588879915188,0.15226675618321237,0.3146180611324617,0.37384342728306363,0.2859153677706263
EEG2,ResNet,features/layer4-1,early_0_200ms,sub-10,0.4521135959169707,0.5488936495947,0.1666185816818762,0.2626283188148473,0.4578510355305777,0.3643574501761347
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-01,0.3528464167792216,0.5507429152663643,0.10093865038368545,0.2464863303847116,0.11787946744477182,0.03750773997525186
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-02,0.2873365015343647,0.41374232860192983,-0.1454640481829356,0.03625612635884757,0.2639036795293966,0.13999298283598388
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-03,0.40050470607937416,0.5132876765091361,0.014646356433779822,0.18168249181972532,0.26593245208543864,0.29381639393253894
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-04,0.36980038943220045,0.4835496908209884,0.09451870912457218,0.16538445271500773,0.09644747638692246,0.049357783358577274
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-05,0.3523497635032735,0.4726967103934113,0.10855381286620357,0.18396283112568557,0.21206061662064093,0.18193135341677305
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-06,0.43133323452846434,0.5224778303960331,0.1547394054713187,0.219976948778634,0.3899764115500015,0.3691223917591235
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-07,0.39222860565669415,0.5246701317179282,0.09726854432028818,0.17449253467907494,0.39354339559512075,0.3552093426839352
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-08,0.37137581367668704,0.4745376632745483,0.07613192411210272,0.14877859693961998,0.2325819096000672,0.2110401272471056
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-09,0.3685570309482267,0.5740415713909626,0.07173138808533887,0.2055948198301187,0.14351323696382892,0.16891266814582154
EEG2,ResNet,features/layer4-1,middle_200_500ms,sub-10,0.49875588334669796,0.6398494194124299,0.18662202640418563,0.2879196255938201,0.49849559218989087,0.4207227378770903
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-01,0.06414923363446676,0.18474253690928674,-0.07135079053118767,0.004295856956422384,-0.007028566165067968,-0.004855385394771366
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-02,0.10564208266117876,0.26217350531912736,-0.5199662094487804,0.00012270119313489354,0.024843342751278488,0.02387431817383811
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-03,0.1642765962205477,0.3674870336876185,-0.0952923003035237,0.05695426001443856,0.0792337314009698,0.03493799546935115
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-04,0.08057614045706454,0.24309786003205613,-0.08323134484124205,0.044371878547717424,0.005541757652467912,0.0007005770835627376
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-05,0.2603317371609886,0.5957666293171995,-0.0038267914497741445,0.19184191996824157,0.014719910068882607,0.05518283803331474
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-06,0.22588021881543627,0.5175608688487492,0.008076336511957665,0.1588939931015616,0.04064857070901673,0.050206767883249535
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-07,0.13047411812542592,0.34576474253976325,-0.052354406969073605,0.05136603337075011,0.012465783999423026,0.008360913537062257
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-08,0.12464488808795597,0.3094843549538019,-0.20504088849176721,0.005249221960996844,0.050163460552459634,0.013266677858124553
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-09,0.11885726167539475,0.3085238120628299,-0.07318973405430997,0.05363012650542462,0.11862390070204251,0.020845010250570076
EEG2,ResNet,features/layer4-1,late_500_800ms,sub-10,0.2964637488147661,0.6776046342891919,-0.015016908834830846,0.18232670961179942,0.1318593279267224,0.1219560928533483
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-01,0.3920461302938474,0.532631979544103,0.11761097328412774,0.2315371318435069,0.09703833167644525,0.06390717463388583
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-02,0.33525813911951896,0.49717724963337867,0.012909868136590737,0.09611219472906599,0.19056758206074118,0.19666306948834994
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-03,0.4225799630547443,0.5178459332482234,0.05722810774979448,0.1802677702715009,0.39201913245188347,0.3469293549782038
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-04,0.41404741714978704,0.5321485660100027,0.11932486949308127,0.20666165949580975,0.08347247183736949,0.06500337173874005
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-05,0.43054501307996496,0.5227945810818251,0.18032779230287965,0.25037836031534855,0.40930421672377365,0.41813156579309935
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-06,0.45513595697895876,0.5602421187585697,0.17444908767666728,0.27698376082119874,0.38261806073803517,0.3793234294308397
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-07,0.438315617429049,0.5297321203682701,0.18270269631350453,0.2980544019043115,0.5090639175644354,0.5808303066628112
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-08,0.4474840041563988,0.5214409608149821,0.15808778941417606,0.24115149841090108,0.344678386800686,0.3235035496733848
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-09,0.4226608242527799,0.6064069590823087,0.09204895196944511,0.20360713636417901,0.3058220986072074,0.24654113268606925
EEG2,Transformer,features/language_model-layers-11,early_0_200ms,sub-10,0.41901526685856266,0.5133665013299521,0.12816103900580056,0.2108711227127339,0.32741970251393987,0.30846865913547394
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-01,0.3303810277784045,0.518139078069084,0.08596569641323844,0.21614341534361292,0.09230524141234368,0.03347505458661852
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-02,0.2448727953601204,0.35366988594304327,-0.17053510272170969,0.02174265622883679,0.22544029460378098,0.13146604073361928
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-03,0.32490974113413057,0.4183130242756857,-0.05915974086359745,0.09390420933390203,0.20590507854561702,0.18387765528439473
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-04,0.38491946870092214,0.5194535143641666,0.09655402741508932,0.18397381650377836,0.14675618770609292,0.03540312066492098
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-05,0.30893988362452773,0.4089357900463981,0.06310947880084393,0.1293665197043042,0.2268000816381244,0.16316505713178517
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-06,0.4092900924912327,0.4968882326689102,0.13251424622012678,0.19112821121539436,0.42929319439739727,0.3592877054146304
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-07,0.3967471696206164,0.532011883737331,0.10658306577370187,0.18342590803087166,0.38401388906882283,0.3538822358153692
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-08,0.3522572406474295,0.45067739372583826,0.027835151105004268,0.10600233684233389,0.2891396919074146,0.2042978903479655
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-09,0.33118904942946564,0.5108394723806989,0.0470944541630957,0.14421154542871506,0.18083625813147472,0.1540567546834585
EEG2,Transformer,features/language_model-layers-11,middle_200_500ms,sub-10,0.4910132711631513,0.6344306422415225,0.18121197659149946,0.2958176915894139,0.430791242639899,0.40459524720697304
EEG2,Transformer,features/language_model-layers-11,late_500_800ms,sub-01,0.10356180450262059,0.27608617934523405,-0.048181341458065394,0.0025927466365612143,0.015541891241678917,-0.0003485017274025435
EEG2,Transformer,features/language_model-layers-11,late_500_800ms,sub-02,0.05738925172754882,0.1529317376955199,-0.542354245604314,0.0,-0.025059935569198825,0.0014669162678066772
